,0
235,"떡수단(水團)은 '흰떡수단'이라고도 하며, 멥쌀가루로 만든 흰떡을 작은 경단 모양으로 만들어서 녹말 가루를 입힌 뒤, 끓는 물에 삶아 건져 찬물에 헹구고 이를 꿀물에 띄워 마시는 음료이다. 음력 유월 보름인 유두절의 절식 풍습으로 수교위(만두)와 함께 먹기도 하는데 꿀물에 동그랗게 떠있는 흰떡과 얼음은 그 앙증스러움과 아울러 떡의 쫄깃한 맛으로 한층 운치가 더하는 세시음식이다. <도문대작>, <한양세시기>, <경도잡지>, <동국세시기>, <시의전서>, <간편조선요리제법>, <조선요리>, <조선무쌍신식요리제법>에는 '수단(水團)'으로 기록되어 있다."
236,돼지나 소의 갈비를 양념간을 하여 국물을 바짝 조린 음식으로 외국인들도 선호하는 한국의 대표적인 고기요리다. 나베와 푹 삶은 고기를 즐겨먹는 일본인들의 식습관을 고려하여 고기의 식감을 더 묽고 부드럽게 조리했다.
237,"돼지 뼈에 감자, 들깨, 파 등의 양념을 넣어 끓인 찌개류로 뼈의 핏물을 충분히 제거하는 것이 국물을 잘 살리는 비결이다. 돼지고기와 나베를 즐겨먹는 일본인들에게 친숙한 음식이며, 들깻가루를 함께 제공하여 한국의 구수함을 더했다."
238,"· 주재료 : 사과 2개, 대추 15개, 물 10컵"
239,"고향이 북쪽인 사람들은 추운 겨울 뜨거운 온돌방에서 이가 시리도록 찬 동치미국에 냉면을 말아먹는 것이 진짜 냉면 맛이라고 한다. 남도 출신은 더운 여름에 뜨거운 닭국에다 호박을 썰어 넣은 제물칼국수를 땀을 흘리면서 먹는다. 이냉치냉(以冷治冷)과 이열치열(以熱治熱)의 원리이다. 우리의 세시풍속기인 『동국세시기』(1849년)에서도 겨울철 시식(時食)으로 냉면을 들고 있다.요즘에는 냉면이라 하면 크게 평양냉면과 함흥냉면으로 나눈다. 평양냉면은 메밀을 많이 넣고 삶은 국수를 차가운 동치미국이나 육수에 만 장국 냉면이고, 함흥냉면은 강냉이나 고구마 전분을 많이 넣고 가늘게 뺀 국수를 매운 양념장으로 무치고 새빨갛게 양념한 홍어회를 얹은 비빔냉면으로 만드는 법과 맛이 전혀 다르다. 이십 년 전까지만 해도 냉면이라고 하면 거의 평양식 물냉면이었는데 요즘은 이에 못지않게 함흥냉면이 전국에 체인점이 생길 정도로 널리 알려졌고 인기도 대단하다. 하지만 실제로 함흥에는 가자미회를 얹은 냉면이 있었는데 그리 흔하지 않았고 오히려 가리국밥집이 많았다고 한다.냉면의 본고장인 이북의 『자랑스런 민족음식』 ‘평양냉면’ 부분을 보면 메밀가루와 감자녹말을 5대1의 비율로 중조를 넣고 익반죽하여 분통에 넣고 눌러 사리를 만들고, 소·돼지·닭을 함께 삶아 국물을 내고, 웃기로는 김치·삶은 고기·달걀 지단·배·실파·실고추를 얹고 겨자즙과 식초를 따로 내었다고 한다. 지금의 냉면과 비슷하다.냉면이 처음 나오는 문헌은 『동국세시기』로, 11월 시식으로 소개하였다. “무김치나 배추김치에 메밀국수를 말고 여기에 돼지고기를 섞은 것을 냉면이라 하고 잡채와 배, 밤, 쇠고기, 돼지고기 썬 것과 기름, 간장(진간장)을 메밀국수에다 섞은 것을 골동면(骨董麵 : 비빔국수)이라 한다. 냉면은 평안도 냉면이 최고”라고 하였다. 그 당시 평양이 냉면의 본고장이었으며 비빔국수도 즐겨 먹었음을 알 수 있다. 남쪽에서는 풍기냉면이 유명한데, 한말에 남쪽으로 피난 온 평양 사람들이 시작했다고 하니 평양냉면과 그 뿌리가 같다.냉면 만드는 법은 『시의전서』(1800년대 말)에 처음 나온다. ‘동치미냉면’은 “청신한 나박김치나 좋은 동치미국에 말되, 화청(和淸 : 음식에 꿀을 타는 것)하고, 위에 양지머리, 배, 좋은 통배추김치를 다져 얹고 고춧가루와 잣을 흩어 얹는다”고 하였고, ‘장국냉면’이라 하여 고기 장국을 식혀서 국수를 만 것도 소개되어 있다."
240,"양파의 감칠맛과 달콤함, 춘장의 부드러운 짠맛이 어우러진 소스"
241,"깻잎김치는 소금물에 깻잎을 2~3일 정도 담가 삭힌 후 양념 소를 따로 만들어 깻잎에 얹으면서 켜켜로 담아 익힌, 향이 좋은 별미 김치이다. 김치가 누릇누릇하게 익은 후에 꺼내 놓으면 먹음직스럽고 맛도 일품이다. 깻잎 향이 진하고 쓴맛이 있으므로 간은 멸치젓국으로 한다."
242,우리나라 사람들이 가장 좋아하는 김치와 손쉽게 구할 수 있는 고소한 참치캔을 이용한 볶음밥입니다. 고슬고슬하게 지은 밥과 맛있게 볶은 김치와 참치살을 함께 섞어 볶아 더욱 고소하게 즐기실 수 있는 일품요리입니다.
243,"배추겉절이는 묵은 김치가 떨어지거나 신김치에 싫증날 때 해먹는 즉석 김치로 배추의 싱싱한 맛이 살아 있어 신선하고 개운하다. 젓갈도 맛이 강하지 않은 담백한 새우젓을 조금 넣는 것이 좋다. 양념도 걸쭉하지 않게 준비한다. 담가 놓은 김치가 없거나 신김치가 물릴 때, 배추 속대를 살짝 절였다가 길게 쭉쭉 찢어서 무치면 산뜻한 맛을 즐길 수 있다."
244,쌀가루를 익반죽하여 콩·깨·밤 등 다양한 재료를 소로 넣고 반달모양으로 빚어 찐 떡이다. 추석 때 먹는 떡으로 떡을 찔 때 솔잎을 켜켜이 깔고 찌기 때문에 '송병(松餠)'이라고도 한다.
245,저녁으로 해물 파스타와 샐러드를 준비하다가 아이가 좋아하는 해산물로 아이용 파스타도 만들어봤어요. 뭐든지 스스로 하려는 의지가 강한 이 시기에 파스타 한 그릇을 두고 어설픈 포크질로 열심히 먹는 모습이 얼마나 사랑스러운지 몰라요. 파스타 향을 좋게 하고 해산물의 비린내를 잡아주기 위해 마늘 1/2쪽을 사용했는데 자극적인 마늘 향은 아이가 싫어할 수도 있으므로 넣지 않아도 돼요. 스파게티는 포장지에 표기되어 있는 익히는 시간보다 1~2분 정도 덜 익혀야 소스에 넣고 버무릴 때 퍼지지 않고 가장 맛있는 정도로 알맞게 익는답니다.
246,"물메기와 물을 넣고 고춧가루 양념을 하여 끓인 탕이다.방법 1 : 손질한 물메기에 물을 붓고 푹 끓이다가 배추김치를 넣고 한소끔 끓여 어슷하게 썬 대파, 다진 마늘, 고춧가루를 넣고 소금으로 간을 한다(강원도).방법 2 : 물에 무와 콩나물을 넣어 끓이다가 물메기를 넣고 끓으면 대파, 고춧가루, 다진 마늘을 넣고 더 끓여 소금과 국간장으로 간을 한다. 콩나물과 미나리를 넣기도 한다(경상도).강원도에서는 물메기국, 경북에서는 물곰국, 경남에서는 물메기국, 미거지국이라고도 한다."
247,비타민 C가 풍부한 연근. 매일 먹는 밥 반찬으로 비타민을 보충하세요.
248,얼큰하고 개운한 국물에 여러 가지 버섯을 골라 먹는 재미를 맛 보세요.
249,"두뇌를 맑게 하는 가지튀김, 가지는 식품의 색소나 발색제에서 나오는 발암 물질을 억제하는 효과가 있어 색소가 들어간 식품이나 햄 등을 많이 먹는 아이들에게 챙겨주는 것이 좋아요."
250,부추비빔밥과 찰떡궁합인 강된장! 오늘 저녁 메뉴로 강된장 비빔밥을 준비해 보세요.
251,찬밥을 이용해 만들 수 있는 고소한 맛의 누룽지입니다.
252,"문호 섬머셋 모움도 사랑한 러플즈의 전설적인 맛을 따른다싱가포르의 유명한 호텔인 「러플즈」에서 창작된 칵테일이라고 한다. 실제로 동 호텔에 가서 마셔보면, 세계 칵테일 서적에 실려있는 방법과는 달리, 남국풍 칵테일이다.슬링이라는 칵테일 타입도 있는데, 슬링이라는 이름이 붙어있는 이 칵테일은 그것과는 다른 방법으로 만들어진다.처음에는 9종류의 술을 사용하여 복잡한 맛을 냈다고도 한다. 실제로 러플즈에서는 일렉트로닉 블렌더를 사용했다.싱가포르 슬링이 세계적으로 알려진 것은 영국에서 간단한 제조 방법이 소개된 이후 부터이다. 일본에서는 체리 브랜디를 뺀 나머지 재료를 넣어서 만든 후, 스푼으로 체리 브랜디를 위에서부터 떨어뜨리는 방법이 유행했는데, 이는 일본만의 독특한 방법이다.제조방법재료드라이진 | 30ml체리 브랜디 | 15ml레몬 주스 | 1/2개분소다수 | 잔량부분레몬 슬라이스 | 1장1. 드라이진, 체리 브랜디, 레몬 주스를 셰이커에 넣고 흔든다.2. 텀블러에 따른 후, 얼음을 넣고 소다수로 채운다. 마지막에 레몬 슬라이스로 장식한다."
253,"오늘 저녁 뭘 해먹지? 고민이신 분들을 위해 쿠켄에서 제안하는 식탁요리, 와인 삼겹살찜입니다."
254,이 칵테일은 각 리큐르 술의 비농도나 비중의 차이에 따라 달라지며 각 리큐르 술은 섞이지 않고 층을 지어 분리된다.제조방법재료 - 서브 1(1명 분량)칼루아(Kahlua) | 22.5ml그랑 마르니에르(Grand Marnier) | 22.5ml베일리 아이리시 크림(Bailey's Irish Cream) | 22.5ml
255,"감기 초기 증상에 드세요! 대추생강꿀차, 감기 초기 증상에 마시면 좋은 차예요. 꿀을 처음부터 많이 넣고 자꾸 데워 먹다 보면 차가 걸쭉해지므로 꿀을 심심하게 넣든지, 아니면 먹기 직전에 꿀을 첨가해서 먹도록 하세요."
256,고수김치는 미나리과에 속하는 향이 아주 강한 향신료인 향채(香菜)를 주재료로 한 황해도와 개성사람들이 특히 잘 먹고 주로 사찰의 스님들이 즐겨 먹는 김치이다.
257,늙은호박찜은 호박 속에 약재 우린물로 지은 약찰밥과 여러 가지 견과류를 소로 넣고 쪄내는 정성과 시간을 요하는 요리이다. 영양적인 우수성과 약리적인 기능성을 민간에서 쉽게 이용할 수 있는 보양요리로 널리 애용되고 있다.
258,"1) 반죽 제조법 : 스트레이트법2) 재료 계량 : 제한시간 내에 재료를 계량하여 재료별로 진열하며, 중량이 정확해야 하고 제한시간이 지나거나 재료 손실이 있으면 감점3) 반죽 제조• 믹싱 시간 : 저속 1분, 중속 2분, 쇼트닝 투입, 저속 2분, 중속 13∼15분• 반죽 온도 : 27℃• 반죽 상태 : 글루텐은 95% 발전시킨다.4) 1차 발효• 발효 시간 : 60∼80분• 발효실 온도 : 27℃• 발효실 습도 : 75∼80%5) 분할 : 300ｇ×7개, 분할 반죽당 무게 편차가 적어야 하며 대강의 무게를 짐작하여 한두번의 무게가 감으로 빠르게 완료한다.6) 둥글리기 : 표면이 매끄럽게 되도록 능숙하게 작업한다.7) 중간 발효 : 10∼20분, 표피가 건조되지 않도록 조치한다.8) 정형① 가스를 빼면서 일정한 크기가 되도록 반죽을 밀대로 밀어편다.② 한쪽면부터 단단히 말며, 밑면을 펼쳐 두께가 일정하도록 만든다.(사진 1)③ 긴 타원형(길이 25~30cm 정도)의 바게트 형태로 만들어 이음매를 잘 봉한다.(사진 2)9) 팬닝 : 3개를 이음매가 밑으로 오게 하여 일정한 간격으로 팬에 놓는다.10) 2차 발효• 발효 시간 : 25∼35분• 발효실 온도 : 35∼38℃• 발효실 습도 : 80%• 발효 정도 : 시간보다 상태로 판단하며 발효실에서 85~90% 정도만 발효시킨다.11) 토핑반죽을 실온에서 약 5분간 말려 토핑용 반죽을 발효된 반죽 윗면에 두껍지 않게 앙금헤라(스패튤라 또는 붓)를 이용하여 바른다.(사진 3)12) 굽기• 오븐 온도 : 윗불 180℃, 밑불 160℃• 굽는 시간 : 25∼30분※ 토핑물 제조(1차 발효 시 제조)• 전 재료를 계량한다.(사진 4)• 물에 생이스트를 넣어 고르게 푼다.• 용기에 마가린을 뺀 모든 재료를 넣고 고르게 섞는다. 토핑용 반죽 온도 27℃(사진 5)• 1차 발효실에서 1시간 정도 발효시킨다.• 용해한 마가린을 넣고 섞는다.(처음부터 넣어도 무방하다.)"
259,"예부터 우리 조상들에게는 가을걷이를 다 끝내고 났을 때가 일 년 중 가장 풍성한 시기였다. 이 때 떡도 만들고 술도 빚어서 서로 나누어 먹으며 수확을 축하했다.‘추석’ 하면 가장 먼저 떠오를 만큼 추석 음식에 빠지지 않는 것이 송편이다. “송편을 예쁘게 빚어야 시집 가서 예쁜 딸을 낳는다”며 식구들과 둘러앉아 경쟁하듯 송편을 빚어 본 경험은 누구에게나 있을 것이다. 요즘에는 집에서 빚는 가정이 점차 줄어들고 떡집의 신세를 지는 경우가 많아 이런 모습은 찾아보기가 쉽지 않다. 또 요즘 떡집의 송편은 맛과 모양이 본래의 것과 상당히 달라졌다.떡집에서는 가루로 만들지 않고 절편처럼 떡을 만들어서 조금씩 떼어 소를 넣고 빚는다. 예전에도 이런 송편이 없지는 않았지만 원래의 송편과는 만드는 법이 다르다. 송병(松輧) 또는 송엽병(松葉餠)이라고도 하며, 제대로 만들려면 쌀가루를 익반죽하여 풋콩, 깨, 밤 등의 소를 넣고 예쁘게 빚어서 시루에 솔잎을 켜켜이 놓고 쪄내므로 은근한 솔내음이 나면서 떡에 솔잎 자국이 남는다.『조선무쌍신식요리제법』의 ‘재증편(再蒸餅(재증병))’은 “흰떡을 쳐서 그것으로 송편을 빚어서 다시 쪄내어 냉수에 씻어 먹으면 질기고 단단하여 좋다.”고 하였고, 『규합총서』에는 별법을 소개하였는데, “흰떡을 골무떡보다 눅게 하여 쪄서 많이 친다. 가루가 묻지 않고 굵은 수단처럼 비벼 그릇에 담고 떼어 얇게 소가 비치게 파고, 거피팥에 꿀을 달게 섞고, 계피·후추·건강가루를 넣어 빚는다. 너무 잘고 동그랗지 않게 크기를 맞추어 버들잎같이 빚어 솔잎을 켜켜로 얹고 찌면 맛이 유난히 좋다”고 하였다.궁중 의궤 중 『원행을묘정리의궤』에는 ‘각색 송병(松餠)’이 나온다. 재료를 보면 찹쌀 1말, 멥쌀 8되, 검은콩 7되, 대추 2되, 밤 2되, 꿀 2되, 들깨 3되, 계핏가루 1량, 미나리 1단, 숙제육(熟猪肉(숙저육)) 8량, 묵은 닭 2각(脚), 표고 2홉, 석이 2홉 등이 쓰였다. 보통 송편처럼 콩, 대추, 밤 등을 넣은 것과 육류와 채소를 소로 넣은 것을 함께 만들어 각색 송병이라 한 듯하다. 이와 비슷한 송편으로 ‘어름소편’이 있다. 『시의전서』에 나오는 설명을 보면 “흰떡을 쳐서 개피떡 밀듯 얇게 밀어 숙주, 오이, 채소 등으로 소를 넣고 허깨비떡처럼 만들되, 송편만큼씩 빚어 다시 쪄서 씻어 낸 다음 기름을 발라 초장에 먹는다”고 하였다.조선 시대의 방랑 시인 김삿갓이 송편을 예찬한 시가 있다."
